0,343.38,919.56,87.52,19.53,-24.41,4.27,-8.36,-63.65,-41.00
1,331.05,931.88,86.79,21.97,9.77,7.32,-8.47,-63.01,-39.36
2,355.35,913.94,86.18,20.14,10.99,-1.22,-8.75,-63.76,-38.95
0,326.42,944.95,74.34,12.82,48.83,7.32,-8.46,-63.42,-39.14
1,354.37,915.65,81.91,12.82,9.77,3.05,-8.52,-63.13,-39.25
2,329.59,916.75,81.54,17.70,20.75,14.65,-8.14,-62.87,-38.92
0,322.27,916.14,75.44,23.80,12.21,0.61,-8.20,-63.72,-38.39
1,339.72,903.56,78.98,25.02,15.87,-4.27,-8.46,-63.44,-38.85
2,349.98,920.90,94.48,21.97,25.63,0.00,-8.28,-63.24,-39.48
0,340.33,927.12,79.83,12.82,46.39,15.26,-8.11,-63.75,-39.89
1,377.32,892.70,54.81,1.22,21.97,21.97,-8.06,-63.27,-39.76
2,311.04,928.59,58.35,15.87,-6.10,7.32,-8.48,-62.89,-38.87
0,339.97,919.80,75.68,31.74,-14.04,-9.16,-9.01,-63.09,-37.93
1,338.62,919.19,84.47,33.57,3.66,-16.48,-9.40,-63.12,-39.14
2,351.07,931.27,84.72,22.58,34.18,-12.21,-8.98,-62.76,-39.60
0,356.93,921.39,80.81,17.09,29.91,-1.83,-8.46,-63.79,-38.31
1,337.77,917.72,76.17,22.58,22.58,-4.27,-8.67,-63.20,-38.18
2,350.34,914.31,79.47,22.58,19.53,-1.22,-8.70,-63.50,-38.62
0,335.82,927.98,85.33,30.52,35.40,-2.44,-8.24,-63.17,-39.04
1,317.87,922.00,78.37,18.92,5.49,10.99,-8.51,-63.95,-38.88
2,352.05,926.27,74.95,15.87,-33.57,0.61,-8.78,-63.82,-38.81
-1,119,119,119,119,119,119,20,20,20
0,345.46,919.31,70.68,20.75,0.61,-0.61,-8.68,-63.31,-38.85
1,316.16,914.92,70.68,23.80,12.21,3.66,-8.59,-63.13,-39.06
2,335.57,920.04,63.23,29.91,1.22,-1.22,-8.44,-62.55,-38.16
0,332.89,918.09,70.92,24.41,13.43,6.71,-8.15,-62.18,-38.92
1,364.62,907.59,76.66,26.25,-3.05,0.00,-7.95,-62.79,-37.73
2,340.70,912.48,72.51,32.96,57.37,-0.61,-8.02,-62.81,-38.35
0,346.19,910.03,75.56,23.80,-5.49,0.00,-8.54,-62.99,-38.01
1,329.22,921.39,71.53,23.19,27.47,-3.66,-8.09,-62.82,-38.59
2,350.34,907.71,71.41,15.87,-7.32,3.05,-8.56,-63.24,-38.49
0,341.06,922.24,83.13,23.19,-4.27,0.00,-8.48,-63.37,-39.14
1,349.73,923.46,85.94,36.62,-23.80,-12.82,-8.41,-63.42,-39.29
2,291.02,915.53,71.29,32.96,37.23,-25.02,-7.87,-63.64,-38.27
0,332.03,906.49,73.00,11.60,-39.06,-24.41,-7.40,-63.83,-38.48
1,357.42,916.75,80.81,10.38,-3.05,-27.47,-7.73,-63.77,-38.32
2,371.34,906.98,76.78,25.02,46.39,-29.30,-7.13,-64.06,-38.64
0,340.94,905.88,71.53,29.30,18.92,-28.69,-6.91,-63.79,-38.02
1,358.03,907.47,81.18,36.62,-3.05,-21.97,-7.06,-64.03,-37.68
2,364.75,905.52,89.23,32.35,21.36,-12.21,-7.41,-64.00,-38.59
0,371.46,911.99,82.52,29.91,18.92,-12.82,-6.76,-63.26,-39.04
1,349.98,922.61,69.21,15.87,59.81,-0.61,-6.53,-64.15,-37.98
2,368.65,912.35,68.60,29.91,29.30,-8.54,-7.12,-63.49,-38.96
0,358.64,905.15,76.29,34.18,-150.76,-12.21,-6.21,-63.73,-38.22
1,373.17,901.98,84.96,35.40,-9.16,-6.10,-6.88,-63.34,-38.79
2,366.21,910.03,87.89,21.97,-10.99,-7.32,-6.79,-63.66,-38.93
0,380.49,903.20,96.31,18.31,15.26,-0.61,-7.09,-63.76,-38.95
1,366.33,888.92,83.25,28.69,26.86,-11.60,-6.34,-63.82,-38.61
2,368.16,896.97,77.15,32.35,12.82,-13.43,-6.95,-63.51,-40.11
0,376.71,907.96,75.68,22.58,5.49,0.00,-6.59,-63.13,-39.17
1,363.16,917.36,84.84,28.69,-22.58,-5.49,-6.46,-63.66,-38.67
2,361.45,917.60,84.35,28.69,24.41,-1.22,-6.95,-63.89,-38.24
0,387.94,895.87,91.55,28.08,11.60,-7.93,-6.95,-63.87,-39.16
1,375.73,896.00,94.24,26.25,-23.19,-12.82,-6.86,-63.32,-39.32
2,199.95,854.25,2.81,-111.08,681.15,222.17,-7.14,-63.62,-38.46
0,438.96,824.46,36.99,13.43,-383.91,-47.00,-7.95,-64.07,-38.32
1,307.01,916.26,82.76,86.67,45.78,-14.04,-7.51,-63.98,-38.37
2,366.70,919.19,83.37,61.65,-27.47,-6.71,-7.40,-64.21,-37.83
0,363.65,914.43,95.83,22.58,30.52,9.77,-7.85,-63.90,-38.79
1,355.47,897.71,65.55,21.36,70.80,0.61,-7.93,-63.40,-38.60
2,328.86,907.23,60.18,34.79,45.78,-7.32,-7.69,-63.81,-37.26
0,360.23,904.30,73.85,51.27,-2.44,-1.83,-8.01,-63.56,-38.27
1,353.39,910.40,74.58,57.98,15.87,0.00,-7.73,-63.49,-38.20
2,359.99,904.91,88.75,61.04,-3.05,1.83,-7.82,-63.53,-38.50
0,355.59,912.23,90.94,56.76,-20.75,1.83,-7.95,-63.77,-38.75
1,349.12,904.17,86.30,66.53,-7.32,0.00,-8.09,-63.35,-39.26
2,357.67,908.08,94.48,68.36,-13.43,6.10,-7.69,-63.28,-38.88
0,353.76,918.33,110.96,62.26,-7.32,7.93,-7.64,-63.11,-39.87
1,355.59,914.92,118.77,51.88,0.00,10.99,-7.93,-63.17,-39.72
2,347.41,915.77,120.85,33.57,15.87,21.97,-8.41,-62.74,-39.31
0,344.48,913.21,116.94,18.92,12.21,23.19,-8.02,-62.50,-39.47
1,334.47,919.92,102.78,15.87,17.70,15.87,-8.48,-63.23,-39.53
2,325.32,914.43,92.53,21.97,-20.75,-9.77,-9.14,-63.11,-38.71
0,335.45,913.33,99.00,32.35,-23.19,-40.28,-8.51,-63.57,-39.82
1,338.26,906.62,116.82,37.84,-19.53,-69.58,-8.39,-62.81,-39.99
2,356.32,910.64,111.57,37.23,-19.53,-90.33,-7.76,-63.06,-38.93
0,367.43,902.22,120.85,33.57,-36.01,-93.99,-7.24,-63.21,-40.09
1,381.71,895.63,130.74,47.00,-80.57,-88.50,-7.10,-63.59,-40.30
2,393.55,907.23,157.47,62.87,-57.37,-75.68,-6.80,-63.35,-40.58
0,386.60,942.38,176.64,64.70,-14.04,-54.32,-6.32,-63.48,-40.48
1,327.03,1055.42,195.56,59.81,-58.59,1.22,-6.56,-63.49,-41.39
2,101.56,1098.02,299.44,97.05,-189.82,135.50,-6.90,-63.33,-40.56
0,164.18,1117.80,148.93,75.07,-654.91,378.42,-8.85,-62.99,-42.35
1,208.86,1019.41,214.23,105.59,-86.67,605.47,-11.98,-63.27,-42.10
2,217.29,880.13,229.25,171.51,-26.86,666.50,-15.06,-62.30,-41.82
0,261.96,828.37,208.01,216.06,53.10,590.82,-17.59,-60.73,-41.28
1,272.09,881.23,233.15,209.35,44.56,469.36,-19.98,-59.33,-42.97
2,166.14,926.76,293.46,208.13,70.80,328.98,-24.02,-56.84,-44.43
0,48.95,950.20,355.71,156.86,122.07,296.63,-24.96,-55.88,-44.40
1,-76.90,930.66,360.72,100.71,44.56,332.03,-25.90,-54.36,-44.20
2,-107.06,911.99,305.79,44.56,-9.16,377.81,-26.32,-54.05,-44.70
0,-81.30,870.97,288.82,23.19,52.49,386.35,-27.43,-52.31,-44.97
1,48.83,842.53,293.58,25.63,91.55,281.98,-28.82,-51.60,-44.36
2,227.54,883.42,391.36,98.27,149.54,15.87,-29.80,-49.79,-45.10
0,290.77,828.98,434.69,238.65,-63.48,-441.28,-28.38,-50.63,-45.61
1,287.48,904.66,557.62,516.36,68.36,-786.13,-26.87,-51.09,-46.28
2,176.03,1051.15,622.07,704.96,208.74,-951.54,-24.16,-52.16,-49.82
0,119.26,1047.36,663.21,755.00,117.80,-986.94,-19.87,-51.99,-51.61
1,160.77,1009.52,580.20,639.65,-17.09,-895.39,-16.41,-51.49,-52.99
2,141.60,860.35,663.21,502.93,189.82,-691.53,-9.75,-48.93,-57.14
0,144.29,731.69,592.16,378.42,264.89,-501.10,-7.45,-48.28,-58.39
1,287.35,556.15,551.03,29.30,127.56,-236.21,-3.45,-47.16,-58.73
2,379.88,480.35,582.64,-45.17,178.22,-153.81,-2.61,-47.09,-58.96
0,370.36,498.90,669.68,-55.54,183.11,-75.07,-1.56,-46.77,-60.08
1,437.87,489.14,653.08,24.41,-22.58,-46.39,-1.40,-47.16,-59.05
2,505.37,501.10,627.69,121.46,40.89,-7.93,-0.81,-47.92,-59.00
0,529.79,541.02,614.99,150.76,90.94,3.05,-0.74,-47.02,-59.58
1,545.53,510.13,527.59,130.62,107.42,-26.86,-0.71,-46.63,-59.08
2,550.05,468.99,533.20,70.80,79.35,-64.09,0.62,-45.68,-59.03
0,500.49,477.78,474.85,-4.88,4.27,-84.84,0.85,-45.52,-58.90
1,442.50,459.23,485.11,-95.83,-20.14,-52.49,1.39,-46.12,-59.89
2,396.24,511.47,480.47,-223.39,-104.98,24.41,-0.05,-46.72,-59.44
0,357.54,558.72,411.62,-355.83,-137.33,123.29,-0.62,-48.01,-58.90
1,420.41,644.53,493.90,-528.56,-110.47,246.58,-1.25,-49.61,-57.62
